,sample,Depth_bin,subtype,count,proportion,group
716,HC1,"(0.6, 0.7]",Granular KC,5,0.21939447125932426,HC
717,HC1,"(0.6, 0.7]",Basal KC,73,3.203159280386134,HC
718,HC1,"(0.6, 0.7]",Spinous KC-2,40,1.7551557700745941,HC
719,HC1,"(0.6, 0.7]",Channel KC,4,0.1755155770074594,HC
720,HC1,"(0.6, 0.7]",Spinous KC-1,9,0.39491004826678366,HC
721,HC1,"(0.6, 0.7]",Cycling KC,4,0.1755155770074594,HC
722,HC1,"(0.6, 0.7]",ORS,8,0.3510311540149188,HC
723,HC1,"(0.6, 0.7]",Spinous KC-4,7,0.307152259763054,HC
724,HC1,"(0.6, 0.7]",HF-SG,7,0.307152259763054,HC
725,HC1,"(0.6, 0.7]",OB,5,0.21939447125932426,HC
726,HC1,"(0.6, 0.7]",Stress KC,2,0.0877577885037297,HC
727,HC1,"(0.6, 0.7]",IRS,2,0.0877577885037297,HC
728,HC1,"(-0.001, 0.1]",Spinous KC-3,120,5.265467310223783,HC
729,HC1,"(-0.001, 0.1]",Granular KC,3,0.13163668275559456,HC
730,HC1,"(-0.001, 0.1]",Basal KC,15,0.6581834137779728,HC
731,HC1,"(-0.001, 0.1]",Spinous KC-2,18,0.7898200965335673,HC
732,HC1,"(-0.001, 0.1]",Channel KC,4,0.1755155770074594,HC
733,HC1,"(-0.001, 0.1]",Spinous KC-1,4,0.1755155770074594,HC
734,HC1,"(-0.001, 0.1]",Cycling KC,1,0.04387889425186485,HC
735,HC1,"(-0.001, 0.1]",ORS,3,0.13163668275559456,HC
736,HC1,"(-0.001, 0.1]",Spinous KC-4,4,0.1755155770074594,HC
737,HC1,"(-0.001, 0.1]",HF-SG,5,0.21939447125932426,HC
738,HC1,"(-0.001, 0.1]",OB,1,0.04387889425186485,HC
739,HC1,"(-0.001, 0.1]",Stress KC,0,0.0,HC
740,HC1,"(-0.001, 0.1]",IRS,0,0.0,HC
741,HC1,"(0.2, 0.3]",Spinous KC-3,128,5.616498464238701,HC
742,HC1,"(0.2, 0.3]",Granular KC,3,0.13163668275559456,HC
743,HC1,"(0.2, 0.3]",Basal KC,47,2.062308029837648,HC
744,HC1,"(0.2, 0.3]",Spinous KC-2,23,1.0092145677928916,HC
745,HC1,"(0.2, 0.3]",Channel KC,3,0.13163668275559456,HC
746,HC1,"(0.2, 0.3]",Spinous KC-1,6,0.26327336551118913,HC
747,HC1,"(0.2, 0.3]",Cycling KC,4,0.1755155770074594,HC
748,HC1,"(0.2, 0.3]",ORS,5,0.21939447125932426,HC
749,HC1,"(0.2, 0.3]",Spinous KC-4,2,0.0877577885037297,HC
750,HC1,"(0.2, 0.3]",HF-SG,8,0.3510311540149188,HC
751,HC1,"(0.2, 0.3]",OB,1,0.04387889425186485,HC
752,HC1,"(0.2, 0.3]",Stress KC,1,0.04387889425186485,HC
753,HC1,"(0.2, 0.3]",IRS,1,0.04387889425186485,HC
754,HC1,"(0.8, 0.9]",Spinous KC-3,54,2.369460289600702,HC
755,HC1,"(0.8, 0.9]",Granular KC,0,0.0,HC
756,HC1,"(0.8, 0.9]",Basal KC,111,4.870557261956999,HC
757,HC1,"(0.8, 0.9]",Spinous KC-2,14,0.614304519526108,HC
758,HC1,"(0.8, 0.9]",Channel KC,12,0.5265467310223783,HC
759,HC1,"(0.8, 0.9]",Spinous KC-1,14,0.614304519526108,HC
760,HC1,"(0.8, 0.9]",Cycling KC,7,0.307152259763054,HC
761,HC1,"(0.8, 0.9]",ORS,8,0.3510311540149188,HC
762,HC1,"(0.8, 0.9]",Spinous KC-4,7,0.307152259763054,HC
763,HC1,"(0.8, 0.9]",HF-SG,12,0.5265467310223783,HC
764,HC1,"(0.8, 0.9]",OB,5,0.21939447125932426,HC
765,HC1,"(0.8, 0.9]",Stress KC,3,0.13163668275559456,HC
766,HC1,"(0.8, 0.9]",IRS,2,0.0877577885037297,HC
767,HC1,"(0.9, 1.0]",Spinous KC-3,32,1.4041246160596752,HC
768,HC1,"(0.9, 1.0]",Granular KC,0,0.0,HC
769,HC1,"(0.9, 1.0]",Basal KC,62,2.7204914436156207,HC
770,HC1,"(0.9, 1.0]",Spinous KC-2,7,0.307152259763054,HC
771,HC1,"(0.9, 1.0]",Channel KC,10,0.43878894251864853,HC
772,HC1,"(0.9, 1.0]",Spinous KC-1,9,0.39491004826678366,HC
773,HC1,"(0.9, 1.0]",Cycling KC,6,0.26327336551118913,HC
774,HC1,"(0.9, 1.0]",ORS,6,0.26327336551118913,HC
775,HC1,"(0.9, 1.0]",Spinous KC-4,0,0.0,HC
776,HC1,"(0.9, 1.0]",HF-SG,8,0.3510311540149188,HC
777,HC1,"(0.9, 1.0]",OB,3,0.13163668275559456,HC
778,HC1,"(0.9, 1.0]",Stress KC,0,0.0,HC
779,HC1,"(0.9, 1.0]",IRS,2,0.0877577885037297,HC
780,HC2,"(0.5, 0.6]",Spinous KC-3,214,4.518581081081081,HC
781,HC2,"(0.5, 0.6]",Granular KC,1,0.021114864864864864,HC
782,HC2,"(0.5, 0.6]",Basal KC,105,2.217060810810811,HC
783,HC2,"(0.5, 0.6]",Spinous KC-2,78,1.6469594594594594,HC
784,HC2,"(0.5, 0.6]",Channel KC,5,0.10557432432432433,HC
785,HC2,"(0.5, 0.6]",Spinous KC-1,48,1.0135135135135136,HC
786,HC2,"(0.5, 0.6]",Cycling KC,9,0.19003378378378377,HC
787,HC2,"(0.5, 0.6]",ORS,4,0.08445945945945946,HC
788,HC2,"(0.5, 0.6]",Spinous KC-4,5,0.10557432432432433,HC
789,HC2,"(0.5, 0.6]",HF-SG,4,0.08445945945945946,HC
790,HC2,"(0.5, 0.6]",OB,2,0.04222972972972973,HC
791,HC2,"(0.5, 0.6]",Stress KC,0,0.0,HC
792,HC2,"(0.5, 0.6]",IRS,0,0.0,HC
793,HC2,"(0.1, 0.2]",Spinous KC-3,396,8.361486486486486,HC
794,HC2,"(0.1, 0.2]",Granular KC,7,0.14780405405405406,HC
795,HC2,"(0.1, 0.2]",Basal KC,17,0.3589527027027027,HC
796,HC2,"(0.1, 0.2]",Spinous KC-2,19,0.40118243243243246,HC
797,HC2,"(0.1, 0.2]",Channel KC,4,0.08445945945945946,HC
798,HC2,"(0.1, 0.2]",Spinous KC-1,3,0.0633445945945946,HC
799,HC2,"(0.1, 0.2]",Cycling KC,0,0.0,HC
800,HC2,"(0.1, 0.2]",ORS,0,0.0,HC
801,HC2,"(0.1, 0.2]",Spinous KC-4,2,0.04222972972972973,HC
802,HC2,"(0.1, 0.2]",HF-SG,4,0.08445945945945946,HC
803,HC2,"(0.1, 0.2]",OB,0,0.0,HC
804,HC2,"(0.1, 0.2]",Stress KC,1,0.021114864864864864,HC
805,HC2,"(0.1, 0.2]",IRS,0,0.0,HC
806,HC2,"(0.7, 0.8]",Spinous KC-3,90,1.900337837837838,HC
807,HC2,"(0.7, 0.8]",Granular KC,1,0.021114864864864864,HC
808,HC2,"(0.7, 0.8]",Basal KC,215,4.539695945945946,HC
809,HC2,"(0.7, 0.8]",Spinous KC-2,75,1.583614864864865,HC
810,HC2,"(0.7, 0.8]",Channel KC,16,0.33783783783783783,HC
811,HC2,"(0.7, 0.8]",Spinous KC-1,72,1.5202702702702702,HC
812,HC2,"(0.7, 0.8]",Cycling KC,10,0.21114864864864866,HC
813,HC2,"(0.7, 0.8]",ORS,7,0.14780405405405406,HC
814,HC2,"(0.7, 0.8]",Spinous KC-4,9,0.19003378378378377,HC
815,HC2,"(0.7, 0.8]",HF-SG,12,0.2533783783783784,HC
816,HC2,"(0.7, 0.8]",OB,6,0.1266891891891892,HC
817,HC2,"(0.7, 0.8]",Stress KC,1,0.021114864864864864,HC
818,HC2,"(0.7, 0.8]",IRS,2,0.04222972972972973,HC
819,HC2,"(0.4, 0.5]",Spinous KC-3,273,5.764358108108108,HC
820,HC2,"(0.4, 0.5]",Granular KC,0,0.0,HC
821,HC2,"(0.4, 0.5]",Basal KC,74,1.5625,HC
822,HC2,"(0.4, 0.5]",Spinous KC-2,69,1.4569256756756757,HC
823,HC2,"(0.4, 0.5]",Channel KC,13,0.27449324324324326,HC
824,HC2,"(0.4, 0.5]",Spinous KC-1,40,0.8445945945945946,HC
825,HC2,"(0.4, 0.5]",Cycling KC,0,0.0,HC
826,HC2,"(0.4, 0.5]",ORS,3,0.0633445945945946,HC
827,HC2,"(0.4, 0.5]",Spinous KC-4,1,0.021114864864864864,HC
828,HC2,"(0.4, 0.5]",HF-SG,6,0.1266891891891892,HC
829,HC2,"(0.4, 0.5]",OB,1,0.021114864864864864,HC
830,HC2,"(0.4, 0.5]",Stress KC,1,0.021114864864864864,HC
831,HC2,"(0.4, 0.5]",IRS,3,0.0633445945945946,HC
832,HC2,"(0.3, 0.4]",Spinous KC-3,344,7.263513513513513,HC
833,HC2,"(0.3, 0.4]",Granular KC,2,0.04222972972972973,HC
834,HC2,"(0.3, 0.4]",Basal KC,46,0.9712837837837838,HC
835,HC2,"(0.3, 0.4]",Spinous KC-2,47,0.9923986486486487,HC
836,HC2,"(0.3, 0.4]",Channel KC,5,0.10557432432432433,HC
837,HC2,"(0.3, 0.4]",Spinous KC-1,24,0.5067567567567568,HC
838,HC2,"(0.3, 0.4]",Cycling KC,4,0.08445945945945946,HC
839,HC2,"(0.3, 0.4]",ORS,1,0.021114864864864864,HC
840,HC2,"(0.3, 0.4]",Spinous KC-4,1,0.021114864864864864,HC
841,HC2,"(0.3, 0.4]",HF-SG,2,0.04222972972972973,HC
842,HC2,"(0.3, 0.4]",OB,1,0.021114864864864864,HC
843,HC2,"(0.3, 0.4]",Stress KC,0,0.0,HC
844,HC2,"(0.3, 0.4]",IRS,0,0.0,HC
845,HC2,"(0.6, 0.7]",Spinous KC-3,138,2.9138513513513513,HC
846,HC2,"(0.6, 0.7]",Granular KC,1,0.021114864864864864,HC
847,HC2,"(0.6, 0.7]",Basal KC,184,3.885135135135135,HC
848,HC2,"(0.6, 0.7]",Spinous KC-2,77,1.6258445945945945,HC
849,HC2,"(0.6, 0.7]",Channel KC,10,0.21114864864864866,HC
850,HC2,"(0.6, 0.7]",Spinous KC-1,58,1.224662162162162,HC
851,HC2,"(0.6, 0.7]",Cycling KC,9,0.19003378378378377,HC
852,HC2,"(0.6, 0.7]",ORS,12,0.2533783783783784,HC
853,HC2,"(0.6, 0.7]",Spinous KC-4,7,0.14780405405405406,HC
854,HC2,"(0.6, 0.7]",HF-SG,9,0.19003378378378377,HC
855,HC2,"(0.6, 0.7]",OB,2,0.04222972972972973,HC
856,HC2,"(0.6, 0.7]",Stress KC,0,0.0,HC
857,HC2,"(0.6, 0.7]",IRS,1,0.021114864864864864,HC
858,HC2,"(-0.001, 0.1]",Spinous KC-3,359,7.580236486486487,HC
859,HC2,"(-0.001, 0.1]",Granular KC,16,0.33783783783783783,HC
860,HC2,"(-0.001, 0.1]",Basal KC,14,0.2956081081081081,HC
861,HC2,"(-0.001, 0.1]",Spinous KC-2,15,0.31672297297297297,HC
862,HC2,"(-0.001, 0.1]",Channel KC,1,0.021114864864864864,HC
863,HC2,"(-0.001, 0.1]",Spinous KC-1,2,0.04222972972972973,HC
864,HC2,"(-0.001, 0.1]",Cycling KC,1,0.021114864864864864,HC
865,HC2,"(-0.001, 0.1]",ORS,1,0.021114864864864864,HC
866,HC2,"(-0.001, 0.1]",Spinous KC-4,3,0.0633445945945946,HC
867,HC2,"(-0.001, 0.1]",HF-SG,9,0.19003378378378377,HC
868,HC2,"(-0.001, 0.1]",OB,0,0.0,HC
869,HC2,"(-0.001, 0.1]",Stress KC,1,0.021114864864864864,HC
870,HC2,"(-0.001, 0.1]",IRS,0,0.0,HC
871,HC2,"(0.2, 0.3]",Spinous KC-3,428,9.037162162162161,HC
872,HC2,"(0.2, 0.3]",Granular KC,3,0.0633445945945946,HC
873,HC2,"(0.2, 0.3]",Basal KC,26,0.5489864864864865,HC
874,HC2,"(0.2, 0.3]",Spinous KC-2,43,0.9079391891891891,HC
875,HC2,"(0.2, 0.3]",Channel KC,0,0.0,HC
876,HC2,"(0.2, 0.3]",Spinous KC-1,15,0.31672297297297297,HC
877,HC2,"(0.2, 0.3]",Cycling KC,0,0.0,HC
878,HC2,"(0.2, 0.3]",ORS,1,0.021114864864864864,HC
879,HC2,"(0.2, 0.3]",Spinous KC-4,4,0.08445945945945946,HC
880,HC2,"(0.2, 0.3]",HF-SG,8,0.16891891891891891,HC
881,HC2,"(0.2, 0.3]",OB,1,0.021114864864864864,HC
882,HC2,"(0.2, 0.3]",Stress KC,0,0.0,HC
883,HC2,"(0.2, 0.3]",IRS,0,0.0,HC
884,HC2,"(0.8, 0.9]",Spinous KC-3,61,1.2880067567567568,HC
885,HC2,"(0.8, 0.9]",Granular KC,1,0.021114864864864864,HC
886,HC2,"(0.8, 0.9]",Basal KC,231,4.877533783783784,HC
887,HC2,"(0.8, 0.9]",Spinous KC-2,60,1.2668918918918919,HC
888,HC2,"(0.8, 0.9]",Channel KC,26,0.5489864864864865,HC
889,HC2,"(0.8, 0.9]",Spinous KC-1,52,1.097972972972973,HC
890,HC2,"(0.8, 0.9]",Cycling KC,11,0.23226351351351351,HC
891,HC2,"(0.8, 0.9]",ORS,23,0.4856418918918919,HC
892,HC2,"(0.8, 0.9]",Spinous KC-4,15,0.31672297297297297,HC
893,HC2,"(0.8, 0.9]",HF-SG,19,0.40118243243243246,HC
894,HC2,"(0.8, 0.9]",OB,3,0.0633445945945946,HC
895,HC2,"(0.8, 0.9]",Stress KC,2,0.04222972972972973,HC
896,HC2,"(0.8, 0.9]",IRS,4,0.08445945945945946,HC
897,HC2,"(0.9, 1.0]",Spinous KC-3,24,0.5067567567567568,HC
898,HC2,"(0.9, 1.0]",Granular KC,0,0.0,HC
899,HC2,"(0.9, 1.0]",Basal KC,171,3.610641891891892,HC
900,HC2,"(0.9, 1.0]",Spinous KC-2,33,0.6967905405405406,HC
901,HC2,"(0.9, 1.0]",Channel KC,48,1.0135135135135136,HC
902,HC2,"(0.9, 1.0]",Spinous KC-1,19,0.40118243243243246,HC
903,HC2,"(0.9, 1.0]",Cycling KC,19,0.40118243243243246,HC
904,HC2,"(0.9, 1.0]",ORS,11,0.23226351351351351,HC
905,HC2,"(0.9, 1.0]",Spinous KC-4,14,0.2956081081081081,HC
906,HC2,"(0.9, 1.0]",HF-SG,15,0.31672297297297297,HC
907,HC2,"(0.9, 1.0]",OB,5,0.10557432432432433,HC
908,HC2,"(0.9, 1.0]",Stress KC,2,0.04222972972972973,HC
909,HC2,"(0.9, 1.0]",IRS,3,0.0633445945945946,HC
910,HC3,"(0.5, 0.6]",Spinous KC-3,112,1.7715912685858906,HC
911,HC3,"(0.5, 0.6]",Granular KC,2,0.03163555836760519,HC
912,HC3,"(0.5, 0.6]",Basal KC,58,0.9174311926605505,HC
913,HC3,"(0.5, 0.6]",Spinous KC-2,166,2.625751344511231,HC
914,HC3,"(0.5, 0.6]",Channel KC,8,0.12654223347042076,HC
915,HC3,"(0.5, 0.6]",Spinous KC-1,53,0.8383422967415375,HC
916,HC3,"(0.5, 0.6]",Cycling KC,16,0.2530844669408415,HC
917,HC3,"(0.5, 0.6]",ORS,3,0.047453337551407786,HC
918,HC3,"(0.5, 0.6]",Spinous KC-4,75,1.1863334387851945,HC
919,HC3,"(0.5, 0.6]",HF-SG,5,0.07908889591901297,HC
920,HC3,"(0.5, 0.6]",OB,1,0.015817779183802595,HC
921,HC3,"(0.5, 0.6]",Stress KC,4,0.06327111673521038,HC
922,HC3,"(0.5, 0.6]",IRS,0,0.0,HC
923,HC3,"(0.1, 0.2]",Spinous KC-3,562,8.889591901297058,HC
924,HC3,"(0.1, 0.2]",Granular KC,7,0.11072445428661816,HC
925,HC3,"(0.1, 0.2]",Basal KC,31,0.49035115469788043,HC
926,HC3,"(0.1, 0.2]",Spinous KC-2,63,0.9965200885795634,HC
927,HC3,"(0.1, 0.2]",Channel KC,5,0.07908889591901297,HC
928,HC3,"(0.1, 0.2]",Spinous KC-1,24,0.3796267004112623,HC
929,HC3,"(0.1, 0.2]",Cycling KC,1,0.015817779183802595,HC
930,HC3,"(0.1, 0.2]",ORS,0,0.0,HC
931,HC3,"(0.1, 0.2]",Spinous KC-4,6,0.09490667510281557,HC
932,HC3,"(0.1, 0.2]",HF-SG,2,0.03163555836760519,HC
933,HC3,"(0.1, 0.2]",OB,0,0.0,HC
934,HC3,"(0.1, 0.2]",Stress KC,0,0.0,HC
935,HC3,"(0.1, 0.2]",IRS,2,0.03163555836760519,HC
936,HC3,"(0.7, 0.8]",Spinous KC-3,61,0.9648845302119582,HC
937,HC3,"(0.7, 0.8]",Granular KC,0,0.0,HC
938,HC3,"(0.7, 0.8]",Basal KC,134,2.1195824106295476,HC
939,HC3,"(0.7, 0.8]",Spinous KC-2,150,2.372666877570389,HC
940,HC3,"(0.7, 0.8]",Channel KC,10,0.15817779183802594,HC
941,HC3,"(0.7, 0.8]",Spinous KC-1,71,1.1230623220499842,HC
942,HC3,"(0.7, 0.8]",Cycling KC,41,0.6485289465359063,HC
943,HC3,"(0.7, 0.8]",ORS,6,0.09490667510281557,HC
944,HC3,"(0.7, 0.8]",Spinous KC-4,100,1.5817779183802594,HC
945,HC3,"(0.7, 0.8]",HF-SG,7,0.11072445428661816,HC
946,HC3,"(0.7, 0.8]",OB,4,0.06327111673521038,HC
947,HC3,"(0.7, 0.8]",Stress KC,24,0.3796267004112623,HC
948,HC3,"(0.7, 0.8]",IRS,5,0.07908889591901297,HC
949,HC3,"(0.4, 0.5]",Spinous KC-3,182,2.8788358114520722,HC
950,HC3,"(0.4, 0.5]",Granular KC,0,0.0,HC
951,HC3,"(0.4, 0.5]",Basal KC,41,0.6485289465359063,HC
952,HC3,"(0.4, 0.5]",Spinous KC-2,144,2.2777602024675736,HC
953,HC3,"(0.4, 0.5]",Channel KC,2,0.03163555836760519,HC
954,HC3,"(0.4, 0.5]",Spinous KC-1,44,0.6959822840873141,HC
955,HC3,"(0.4, 0.5]",Cycling KC,11,0.17399557102182853,HC
956,HC3,"(0.4, 0.5]",ORS,1,0.015817779183802595,HC
957,HC3,"(0.4, 0.5]",Spinous KC-4,57,0.9016134134767478,HC
958,HC3,"(0.4, 0.5]",HF-SG,2,0.03163555836760519,HC
959,HC3,"(0.4, 0.5]",OB,1,0.015817779183802595,HC
960,HC3,"(0.4, 0.5]",Stress KC,3,0.047453337551407786,HC
961,HC3,"(0.4, 0.5]",IRS,0,0.0,HC
962,HC3,"(0.3, 0.4]",Spinous KC-3,260,4.112622587788675,HC
963,HC3,"(0.3, 0.4]",Granular KC,3,0.047453337551407786,HC
964,HC3,"(0.3, 0.4]",Basal KC,35,0.5536222714330908,HC
965,HC3,"(0.3, 0.4]",Spinous KC-2,107,1.6925023726668775,HC
966,HC3,"(0.3, 0.4]",Channel KC,4,0.06327111673521038,HC
967,HC3,"(0.3, 0.4]",Spinous KC-1,34,0.5378044922492882,HC
968,HC3,"(0.3, 0.4]",Cycling KC,11,0.17399557102182853,HC
969,HC3,"(0.3, 0.4]",ORS,2,0.03163555836760519,HC
970,HC3,"(0.3, 0.4]",Spinous KC-4,27,0.42708003796267,HC
971,HC3,"(0.3, 0.4]",HF-SG,1,0.015817779183802595,HC
972,HC3,"(0.3, 0.4]",OB,0,0.0,HC
973,HC3,"(0.3, 0.4]",Stress KC,6,0.09490667510281557,HC
974,HC3,"(0.3, 0.4]",IRS,0,0.0,HC
975,HC3,"(0.6, 0.7]",Spinous KC-3,84,1.328693451439418,HC
976,HC3,"(0.6, 0.7]",Granular KC,0,0.0,HC
977,HC3,"(0.6, 0.7]",Basal KC,73,1.1546978804175894,HC
978,HC3,"(0.6, 0.7]",Spinous KC-2,186,2.9421069281872825,HC
979,HC3,"(0.6, 0.7]",Channel KC,7,0.11072445428661816,HC
980,HC3,"(0.6, 0.7]",Spinous KC-1,57,0.9016134134767478,HC
981,HC3,"(0.6, 0.7]",Cycling KC,23,0.36380892122745967,HC
982,HC3,"(0.6, 0.7]",ORS,0,0.0,HC
983,HC3,"(0.6, 0.7]",Spinous KC-4,75,1.1863334387851945,HC
984,HC3,"(0.6, 0.7]",HF-SG,4,0.06327111673521038,HC
985,HC3,"(0.6, 0.7]",OB,4,0.06327111673521038,HC
986,HC3,"(0.6, 0.7]",Stress KC,19,0.30053780449224926,HC
987,HC3,"(0.6, 0.7]",IRS,0,0.0,HC
988,HC3,"(-0.001, 0.1]",Spinous KC-3,729,11.531161024992091,HC
989,HC3,"(-0.001, 0.1]",Granular KC,11,0.17399557102182853,HC
990,HC3,"(-0.001, 0.1]",Basal KC,31,0.49035115469788043,HC
991,HC3,"(-0.001, 0.1]",Spinous KC-2,65,1.0281556469471687,HC
992,HC3,"(-0.001, 0.1]",Channel KC,2,0.03163555836760519,HC
993,HC3,"(-0.001, 0.1]",Spinous KC-1,11,0.17399557102182853,HC
994,HC3,"(-0.001, 0.1]",Cycling KC,6,0.09490667510281557,HC
995,HC3,"(-0.001, 0.1]",ORS,0,0.0,HC
996,HC3,"(-0.001, 0.1]",Spinous KC-4,7,0.11072445428661816,HC
997,HC3,"(-0.001, 0.1]",HF-SG,2,0.03163555836760519,HC
998,HC3,"(-0.001, 0.1]",OB,0,0.0,HC
999,HC3,"(-0.001, 0.1]",Stress KC,1,0.015817779183802595,HC
1000,HC3,"(-0.001, 0.1]",IRS,0,0.0,HC
1001,HC3,"(0.2, 0.3]",Spinous KC-3,377,5.963302752293578,HC
1002,HC3,"(0.2, 0.3]",Granular KC,6,0.09490667510281557,HC
1003,HC3,"(0.2, 0.3]",Basal KC,34,0.5378044922492882,HC
1004,HC3,"(0.2, 0.3]",Spinous KC-2,72,1.1388801012337868,HC
1005,HC3,"(0.2, 0.3]",Channel KC,1,0.015817779183802595,HC
1006,HC3,"(0.2, 0.3]",Spinous KC-1,28,0.44289781714647264,HC
1007,HC3,"(0.2, 0.3]",Cycling KC,9,0.14236001265422335,HC
1008,HC3,"(0.2, 0.3]",ORS,1,0.015817779183802595,HC
1009,HC3,"(0.2, 0.3]",Spinous KC-4,23,0.36380892122745967,HC
1010,HC3,"(0.2, 0.3]",HF-SG,2,0.03163555836760519,HC
1011,HC3,"(0.2, 0.3]",OB,0,0.0,HC
1012,HC3,"(0.2, 0.3]",Stress KC,3,0.047453337551407786,HC
1013,HC3,"(0.2, 0.3]",IRS,0,0.0,HC
1014,HC3,"(0.8, 0.9]",Spinous KC-3,47,0.7434356216387219,HC
1015,HC3,"(0.8, 0.9]",Granular KC,1,0.015817779183802595,HC
1016,HC3,"(0.8, 0.9]",Basal KC,218,3.4482758620689653,HC
1017,HC3,"(0.8, 0.9]",Spinous KC-2,152,2.404302435937994,HC
1018,HC3,"(0.8, 0.9]",Channel KC,9,0.14236001265422335,HC
1019,HC3,"(0.8, 0.9]",Spinous KC-1,96,1.5185068016450491,HC
1020,HC3,"(0.8, 0.9]",Cycling KC,54,0.85416007592534,HC
1021,HC3,"(0.8, 0.9]",ORS,1,0.015817779183802595,HC
1022,HC3,"(0.8, 0.9]",Spinous KC-4,92,1.4552356849098387,HC
1023,HC3,"(0.8, 0.9]",HF-SG,7,0.11072445428661816,HC
1024,HC3,"(0.8, 0.9]",OB,16,0.2530844669408415,HC
1025,HC3,"(0.8, 0.9]",Stress KC,32,0.506168933881683,HC
1026,HC3,"(0.8, 0.9]",IRS,1,0.015817779183802595,HC
1027,HC3,"(0.9, 1.0]",Spinous KC-3,35,0.5536222714330908,HC
1028,HC3,"(0.9, 1.0]",Granular KC,1,0.015817779183802595,HC
1029,HC3,"(0.9, 1.0]",Basal KC,333,5.267320468206264,HC
1030,HC3,"(0.9, 1.0]",Spinous KC-2,111,1.755773489402088,HC
1031,HC3,"(0.9, 1.0]",Channel KC,24,0.3796267004112623,HC
1032,HC3,"(0.9, 1.0]",Spinous KC-1,57,0.9016134134767478,HC
1033,HC3,"(0.9, 1.0]",Cycling KC,109,1.7241379310344827,HC
1034,HC3,"(0.9, 1.0]",ORS,12,0.18981335020563114,HC
1035,HC3,"(0.9, 1.0]",Spinous KC-4,91,1.4394179057260361,HC
1036,HC3,"(0.9, 1.0]",HF-SG,6,0.09490667510281557,HC
1037,HC3,"(0.9, 1.0]",OB,21,0.3321733628598545,HC
1038,HC3,"(0.9, 1.0]",Stress KC,43,0.6801645049035115,HC
1039,HC3,"(0.9, 1.0]",IRS,3,0.047453337551407786,HC
1040,HC4,"(0.5, 0.6]",Spinous KC-3,52,3.9543726235741445,HC
1041,HC4,"(0.5, 0.6]",Granular KC,0,0.0,HC
1042,HC4,"(0.5, 0.6]",Basal KC,6,0.45627376425855515,HC
1043,HC4,"(0.5, 0.6]",Spinous KC-2,25,1.9011406844106464,HC
1044,HC4,"(0.5, 0.6]",Channel KC,0,0.0,HC
1045,HC4,"(0.5, 0.6]",Spinous KC-1,9,0.6844106463878327,HC
1046,HC4,"(0.5, 0.6]",Cycling KC,2,0.1520912547528517,HC
1047,HC4,"(0.5, 0.6]",ORS,0,0.0,HC
1048,HC4,"(0.5, 0.6]",Spinous KC-4,9,0.6844106463878327,HC
1049,HC4,"(0.5, 0.6]",HF-SG,23,1.7490494296577948,HC
1050,HC4,"(0.5, 0.6]",OB,0,0.0,HC
1051,HC4,"(0.5, 0.6]",Stress KC,0,0.0,HC
1052,HC4,"(0.5, 0.6]",IRS,0,0.0,HC
1053,HC4,"(0.1, 0.2]",Spinous KC-3,141,10.722433460076045,HC
1054,HC4,"(0.1, 0.2]",Granular KC,9,0.6844106463878327,HC
1055,HC4,"(0.1, 0.2]",Basal KC,1,0.07604562737642585,HC
1056,HC4,"(0.1, 0.2]",Spinous KC-2,9,0.6844106463878327,HC
1057,HC4,"(0.1, 0.2]",Channel KC,0,0.0,HC
1058,HC4,"(0.1, 0.2]",Spinous KC-1,5,0.38022813688212925,HC
1059,HC4,"(0.1, 0.2]",Cycling KC,0,0.0,HC
1060,HC4,"(0.1, 0.2]",ORS,0,0.0,HC
1061,HC4,"(0.1, 0.2]",Spinous KC-4,3,0.22813688212927757,HC
1062,HC4,"(0.1, 0.2]",HF-SG,0,0.0,HC
1063,HC4,"(0.1, 0.2]",OB,0,0.0,HC
1064,HC4,"(0.1, 0.2]",Stress KC,0,0.0,HC
1065,HC4,"(0.1, 0.2]",IRS,0,0.0,HC
1066,HC4,"(0.7, 0.8]",Spinous KC-3,19,1.4448669201520912,HC
1067,HC4,"(0.7, 0.8]",Granular KC,0,0.0,HC
1068,HC4,"(0.7, 0.8]",Basal KC,9,0.6844106463878327,HC
1069,HC4,"(0.7, 0.8]",Spinous KC-2,26,1.9771863117870723,HC
1070,HC4,"(0.7, 0.8]",Channel KC,1,0.07604562737642585,HC
1071,HC4,"(0.7, 0.8]",Spinous KC-1,11,0.8365019011406845,HC
1072,HC4,"(0.7, 0.8]",Cycling KC,0,0.0,HC
1073,HC4,"(0.7, 0.8]",ORS,1,0.07604562737642585,HC
1074,HC4,"(0.7, 0.8]",Spinous KC-4,10,0.7604562737642585,HC
1075,HC4,"(0.7, 0.8]",HF-SG,0,0.0,HC
1076,HC4,"(0.7, 0.8]",OB,0,0.0,HC
1077,HC4,"(0.7, 0.8]",Stress KC,0,0.0,HC
1078,HC4,"(0.7, 0.8]",IRS,0,0.0,HC
1079,HC4,"(0.4, 0.5]",Spinous KC-3,54,4.106463878326996,HC
1080,HC4,"(0.4, 0.5]",Granular KC,0,0.0,HC
1081,HC4,"(0.4, 0.5]",Basal KC,1,0.07604562737642585,HC
1082,HC4,"(0.4, 0.5]",Spinous KC-2,16,1.2167300380228137,HC
1083,HC4,"(0.4, 0.5]",Channel KC,0,0.0,HC
1084,HC4,"(0.4, 0.5]",Spinous KC-1,8,0.6083650190114068,HC
